"","h1n1","seasonal"
"9938","FALSE","FALSE"
"4416","FALSE","FALSE"
"7002","FALSE","TRUE"
"26635","TRUE","TRUE"
"24009","TRUE","TRUE"
"17959","FALSE","FALSE"
"15455","FALSE","FALSE"
"14869","FALSE","FALSE"
"17986","FALSE","TRUE"
"22155","FALSE","TRUE"
"5633","FALSE","TRUE"
"23632","FALSE","TRUE"
"14899","TRUE","TRUE"
"22460","FALSE","TRUE"
"20770","FALSE","FALSE"
"3510","FALSE","TRUE"
"22485","FALSE","FALSE"
"12203","TRUE","FALSE"
"25484","FALSE","TRUE"
"19938","FALSE","FALSE"
"10978","FALSE","FALSE"
"14777","FALSE","FALSE"
"22041","TRUE","TRUE"
"19704","FALSE","TRUE"
"427","FALSE","TRUE"
"26500","FALSE","FALSE"
"22113","TRUE","FALSE"
"7824","FALSE","FALSE"
"12012","FALSE","FALSE"
"9911","TRUE","TRUE"
"19441","FALSE","FALSE"
"26400","FALSE","TRUE"
"11047","TRUE","TRUE"
"23083","FALSE","FALSE"
"21110","FALSE","TRUE"
"17128","TRUE","TRUE"
"11733","FALSE","TRUE"
"10312","FALSE","TRUE"
"4291","FALSE","TRUE"
"1578","FALSE","FALSE"
"22418","TRUE","TRUE"
"16025","FALSE","TRUE"
"12373","FALSE","TRUE"
"10399","FALSE","FALSE"
"11485","TRUE","TRUE"
"15387","FALSE","FALSE"
"25565","FALSE","TRUE"
"15457","FALSE","FALSE"
"15399","FALSE","TRUE"
"11243","FALSE","FALSE"
"1218","FALSE","FALSE"
"4367","FALSE","TRUE"
"21107","FALSE","FALSE"
"1377","FALSE","TRUE"
"26577","FALSE","FALSE"
"20482","FALSE","FALSE"
"26295","FALSE","FALSE"
"19520","FALSE","TRUE"
"11548","FALSE","FALSE"
"13613","FALSE","FALSE"
"7184","FALSE","FALSE"
"23510","FALSE","TRUE"
"7164","FALSE","TRUE"
"9041","FALSE","TRUE"
"5285","TRUE","FALSE"
"15698","FALSE","FALSE"
"11102","TRUE","TRUE"
"8021","TRUE","FALSE"
"6298","TRUE","TRUE"
"21090","FALSE","TRUE"
"7918","FALSE","FALSE"
"15962","FALSE","TRUE"
"5245","FALSE","TRUE"
"21604","FALSE","FALSE"
"24690","FALSE","FALSE"
"13282","FALSE","FALSE"
"12655","FALSE","FALSE"
"18850","TRUE","TRUE"
"9895","TRUE","TRUE"
"22457","FALSE","TRUE"
"23781","FALSE","FALSE"
"5056","FALSE","FALSE"
"21857","FALSE","TRUE"
"7463","FALSE","TRUE"
"4184","FALSE","TRUE"
"14994","FALSE","FALSE"
"22110","FALSE","FALSE"
"2226","FALSE","FALSE"
"8000","TRUE","TRUE"
"19536","TRUE","FALSE"
"4201","FALSE","FALSE"
"10141","FALSE","FALSE"
"24586","FALSE","FALSE"
"25963","FALSE","FALSE"
"1347","FALSE","FALSE"
"3872","FALSE","FALSE"
"4418","FALSE","FALSE"
"19357","FALSE","FALSE"
"18304","FALSE","FALSE"
"4960","FALSE","FALSE"
"20072","TRUE","TRUE"
"9915","FALSE","TRUE"
"5695","FALSE","FALSE"
"2882","FALSE","TRUE"
"19798","FALSE","FALSE"
"22388","FALSE","FALSE"
"13609","TRUE","FALSE"
"8711","TRUE","FALSE"
"3580","FALSE","TRUE"
"16433","FALSE","FALSE"
"12821","FALSE","FALSE"
"20469","FALSE","TRUE"
"22641","FALSE","FALSE"
"5836","FALSE","TRUE"
"22644","TRUE","TRUE"
"19180","FALSE","FALSE"
"21774","FALSE","FALSE"
"117","TRUE","TRUE"
"1896","FALSE","TRUE"
"20404","FALSE","FALSE"
"7768","FALSE","TRUE"
"20675","FALSE","FALSE"
"22597","FALSE","FALSE"
"15114","FALSE","TRUE"
"22574","FALSE","TRUE"
"2351","FALSE","TRUE"
"254","FALSE","TRUE"
"12085","FALSE","FALSE"
"15424","FALSE","FALSE"
"24343","FALSE","FALSE"
"1175","FALSE","FALSE"
"5494","FALSE","FALSE"
"12663","FALSE","TRUE"
"7178","FALSE","FALSE"
"10123","TRUE","TRUE"
"5427","TRUE","FALSE"
"18519","FALSE","FALSE"
"22266","FALSE","TRUE"
"21587","FALSE","FALSE"
"21940","TRUE","TRUE"
"19724","FALSE","FALSE"
"22589","FALSE","FALSE"
"2832","TRUE","TRUE"
"1462","FALSE","FALSE"
"26369","FALSE","FALSE"
"6608","TRUE","TRUE"
"18032","FALSE","FALSE"
"21990","FALSE","TRUE"
"3819","FALSE","FALSE"
"583","FALSE","TRUE"
"13533","TRUE","FALSE"
"23539","FALSE","FALSE"
"19830","FALSE","FALSE"
"21537","FALSE","TRUE"
"26498","TRUE","TRUE"
"25635","FALSE","TRUE"
"3225","TRUE","TRUE"
"20835","TRUE","TRUE"
"5986","FALSE","TRUE"
"26593","FALSE","FALSE"
"85","FALSE","TRUE"
"11570","FALSE","FALSE"
"13919","FALSE","TRUE"
"8013","FALSE","FALSE"
"20885","FALSE","TRUE"
"3808","TRUE","TRUE"
"17474","FALSE","TRUE"
"9833","FALSE","FALSE"
"679","FALSE","FALSE"
"12010","FALSE","TRUE"
"3710","FALSE","FALSE"
"7487","FALSE","FALSE"
"14035","FALSE","TRUE"
"22781","TRUE","FALSE"
"10739","TRUE","TRUE"
"15069","FALSE","FALSE"
"24476","FALSE","TRUE"
"7596","FALSE","TRUE"
"24828","FALSE","TRUE"
"6140","FALSE","TRUE"
"10068","TRUE","TRUE"
"9186","FALSE","FALSE"
"1130","FALSE","TRUE"
"23155","FALSE","FALSE"
"18939","FALSE","TRUE"
"12352","FALSE","TRUE"
"11516","FALSE","TRUE"
"10950","FALSE","FALSE"
"4071","FALSE","FALSE"
"2089","TRUE","TRUE"
"15474","TRUE","FALSE"
"3101","FALSE","FALSE"
"12095","FALSE","TRUE"
"1545","FALSE","FALSE"
"26633","FALSE","FALSE"
"3130","FALSE","FALSE"
"24278","FALSE","TRUE"
"825","TRUE","TRUE"
"7986","FALSE","FALSE"
"18313","FALSE","FALSE"
"2966","TRUE","TRUE"
"9372","FALSE","FALSE"
"9661","FALSE","FALSE"
"22727","FALSE","FALSE"
"8030","TRUE","TRUE"
"2741","FALSE","TRUE"
"3488","FALSE","FALSE"
"1337","TRUE","TRUE"
"19343","FALSE","FALSE"
"4641","FALSE","FALSE"
"23628","TRUE","TRUE"
"7262","FALSE","FALSE"
"22671","FALSE","TRUE"
"20116","TRUE","TRUE"
"2125","FALSE","TRUE"
"5117","FALSE","FALSE"
"11701","TRUE","TRUE"
"12856","FALSE","TRUE"
"84","FALSE","TRUE"
"5757","FALSE","FALSE"
"17262","TRUE","TRUE"
"13403","FALSE","FALSE"
"12577","FALSE","FALSE"
"15488","FALSE","TRUE"
"15772","FALSE","FALSE"
"10592","FALSE","FALSE"
"2583","FALSE","TRUE"
"15401","FALSE","TRUE"
"8972","FALSE","FALSE"
"11321","TRUE","TRUE"
"25831","FALSE","TRUE"
"14552","FALSE","TRUE"
"17284","FALSE","TRUE"
"9275","FALSE","FALSE"
"1983","TRUE","FALSE"
"18175","FALSE","FALSE"
"17578","FALSE","TRUE"
"10093","FALSE","FALSE"
"14871","FALSE","TRUE"
"12819","FALSE","FALSE"
"5230","FALSE","FALSE"
"20669","FALSE","FALSE"
"11809","FALSE","FALSE"
"22042","TRUE","TRUE"
"12419","FALSE","TRUE"
"18859","FALSE","FALSE"
"12316","FALSE","TRUE"
"18116","FALSE","TRUE"
"23603","TRUE","TRUE"
"24665","TRUE","TRUE"
"1141","FALSE","FALSE"
"23962","FALSE","FALSE"
"3861","FALSE","FALSE"
"8945","FALSE","TRUE"
"25036","FALSE","FALSE"
"12518","TRUE","TRUE"
"22966","FALSE","TRUE"
"9216","FALSE","FALSE"
"13663","FALSE","TRUE"
"8789","FALSE","FALSE"
"8500","FALSE","FALSE"
"15636","FALSE","TRUE"
"21594","TRUE","TRUE"
"8336","FALSE","FALSE"
"17331","FALSE","FALSE"
"1202","TRUE","TRUE"
"6468","TRUE","TRUE"
"1408","FALSE","FALSE"
"5967","FALSE","TRUE"
"9066","FALSE","TRUE"
"7125","TRUE","TRUE"
"15039","FALSE","FALSE"
"1319","FALSE","FALSE"
"7955","FALSE","TRUE"
"13589","FALSE","FALSE"
"6807","FALSE","FALSE"
"23591","FALSE","FALSE"
"25769","FALSE","FALSE"
"21070","FALSE","FALSE"
"10451","FALSE","FALSE"
"6869","TRUE","TRUE"
"24886","FALSE","FALSE"
"20458","FALSE","FALSE"
"11468","FALSE","TRUE"
"21511","FALSE","TRUE"
"6023","FALSE","FALSE"
"14675","FALSE","TRUE"
"3000","FALSE","FALSE"
"6163","FALSE","TRUE"
"25985","FALSE","TRUE"
"8048","FALSE","FALSE"
"21721","FALSE","FALSE"
"17491","FALSE","FALSE"
"18974","FALSE","FALSE"
"8503","FALSE","TRUE"
"12868","FALSE","FALSE"
"603","FALSE","FALSE"
"1091","TRUE","TRUE"
"2183","FALSE","FALSE"
"7670","FALSE","TRUE"
"22600","FALSE","TRUE"
"7758","FALSE","FALSE"
"11148","FALSE","FALSE"
"3556","TRUE","TRUE"
"3752","FALSE","TRUE"
"25512","TRUE","TRUE"
"10202","FALSE","TRUE"
"25159","FALSE","FALSE"
"10157","FALSE","TRUE"
"3431","TRUE","TRUE"
"15400","FALSE","TRUE"
"21046","FALSE","FALSE"
"3869","FALSE","TRUE"
"11323","FALSE","FALSE"
"3673","FALSE","TRUE"
"15479","FALSE","TRUE"
"20188","FALSE","FALSE"
"11241","TRUE","TRUE"
"24601","FALSE","FALSE"
"13218","FALSE","FALSE"
"25104","FALSE","FALSE"
"1264","FALSE","TRUE"
"16508","FALSE","TRUE"
"20825","FALSE","FALSE"
"12546","FALSE","FALSE"
"16278","FALSE","FALSE"
"2548","FALSE","TRUE"
"25916","TRUE","TRUE"
"4819","TRUE","TRUE"
"7292","FALSE","FALSE"
"22286","FALSE","FALSE"
"23258","FALSE","FALSE"
"19716","FALSE","FALSE"
"2133","TRUE","TRUE"
"12488","FALSE","FALSE"
"2942","FALSE","FALSE"
"8952","TRUE","FALSE"
"4844","TRUE","TRUE"
"12329","FALSE","FALSE"
"8566","FALSE","FALSE"
"25753","TRUE","TRUE"
"6181","FALSE","FALSE"
"12266","FALSE","FALSE"
"21325","FALSE","FALSE"
"4280","FALSE","FALSE"
"25180","FALSE","FALSE"
"4851","FALSE","FALSE"
"6448","FALSE","TRUE"
"21161","FALSE","FALSE"
"9339","FALSE","TRUE"
"20759","TRUE","TRUE"
"7377","FALSE","TRUE"
"12213","FALSE","TRUE"
"6880","FALSE","TRUE"
"8909","FALSE","FALSE"
"1288","FALSE","TRUE"
"23216","TRUE","TRUE"
"25548","FALSE","FALSE"
"24854","TRUE","TRUE"
"13618","FALSE","FALSE"
"3441","FALSE","FALSE"
"18747","FALSE","FALSE"
"8329","FALSE","FALSE"
"23670","FALSE","TRUE"
"22708","FALSE","FALSE"
"6939","FALSE","FALSE"
"13133","TRUE","TRUE"
"802","FALSE","TRUE"
"19204","TRUE","FALSE"
"10863","FALSE","TRUE"
"3659","FALSE","FALSE"
"13031","FALSE","FALSE"
"3533","FALSE","TRUE"
"15317","TRUE","TRUE"
"11370","FALSE","TRUE"
"2893","FALSE","TRUE"
"26180","FALSE","TRUE"
"21590","FALSE","TRUE"
"2783","FALSE","TRUE"
"18721","FALSE","TRUE"
"19584","FALSE","TRUE"
"11858","FALSE","FALSE"
"25405","FALSE","FALSE"
"13610","FALSE","FALSE"
"26020","FALSE","TRUE"
"1514","FALSE","FALSE"
"18649","FALSE","TRUE"
"3094","FALSE","TRUE"
"23993","FALSE","TRUE"
"10222","TRUE","TRUE"
"23718","FALSE","TRUE"
"11126","TRUE","TRUE"
"4328","TRUE","TRUE"
"17134","TRUE","TRUE"
"2952","TRUE","TRUE"
"26380","FALSE","FALSE"
"16408","TRUE","TRUE"
"14018","FALSE","FALSE"
"25119","TRUE","TRUE"
"1808","FALSE","FALSE"
"25174","TRUE","TRUE"
"23578","FALSE","TRUE"
"17857","TRUE","TRUE"
"3317","FALSE","TRUE"
"22934","FALSE","FALSE"
"8940","FALSE","FALSE"
"21867","FALSE","TRUE"
"5075","FALSE","TRUE"
"11347","TRUE","TRUE"
"6053","FALSE","TRUE"
"9616","FALSE","FALSE"
"8601","FALSE","TRUE"
"13708","FALSE","TRUE"
"24930","TRUE","FALSE"
"2564","FALSE","FALSE"
"18220","FALSE","FALSE"
"3418","FALSE","FALSE"
"4142","FALSE","TRUE"
"19038","FALSE","FALSE"
"13893","FALSE","FALSE"
"21416","FALSE","TRUE"
"5984","FALSE","TRUE"
"22055","FALSE","TRUE"
"21764","TRUE","TRUE"
"17529","FALSE","FALSE"
"8966","FALSE","TRUE"
"14317","FALSE","FALSE"
"10867","FALSE","FALSE"
"2077","FALSE","FALSE"
"470","TRUE","TRUE"
"25679","FALSE","FALSE"
"3820","FALSE","FALSE"
"6547","TRUE","TRUE"
"23322","FALSE","TRUE"
"4546","TRUE","TRUE"
"18730","FALSE","TRUE"
"16634","FALSE","TRUE"
"4689","FALSE","TRUE"
"17714","TRUE","FALSE"
"3288","FALSE","FALSE"
"13415","FALSE","TRUE"
"4680","TRUE","FALSE"
"5300","TRUE","TRUE"
"2166","FALSE","FALSE"
"20155","TRUE","TRUE"
"14288","FALSE","TRUE"
"22724","FALSE","FALSE"
"15262","FALSE","FALSE"
"15583","FALSE","TRUE"
"12344","FALSE","TRUE"
"4299","FALSE","FALSE"
"15080","TRUE","FALSE"
"16346","FALSE","TRUE"
"8402","FALSE","FALSE"
"18365","FALSE","TRUE"
"11679","FALSE","FALSE"
"13917","TRUE","TRUE"
"22872","TRUE","TRUE"
"16745","FALSE","TRUE"
"5153","FALSE","FALSE"
"11634","FALSE","TRUE"
"468","FALSE","FALSE"
"25260","FALSE","TRUE"
"7667","FALSE","TRUE"
"19329","FALSE","FALSE"
"8755","FALSE","TRUE"
"577","FALSE","FALSE"
"1815","TRUE","TRUE"
"23107","FALSE","FALSE"
"8888","FALSE","FALSE"
"11337","FALSE","TRUE"
"26690","FALSE","TRUE"
"16843","FALSE","TRUE"
"26399","FALSE","TRUE"
"18581","FALSE","FALSE"
"6269","FALSE","FALSE"
"8767","FALSE","FALSE"
"25004","FALSE","FALSE"
"12797","FALSE","TRUE"
"6868","FALSE","FALSE"
"8592","FALSE","FALSE"
"7990","FALSE","TRUE"
"9351","FALSE","TRUE"
"10677","FALSE","FALSE"
"22014","FALSE","FALSE"
"17719","FALSE","FALSE"
"2403","FALSE","FALSE"
"26637","FALSE","TRUE"
"3624","FALSE","FALSE"
"19652","FALSE","FALSE"
"2405","TRUE","TRUE"
"17933","FALSE","FALSE"
"2373","TRUE","TRUE"
"12605","TRUE","TRUE"
"9965","TRUE","TRUE"
"19819","FALSE","FALSE"
"21923","FALSE","TRUE"
"11618","TRUE","TRUE"
"21427","FALSE","TRUE"
"21126","FALSE","FALSE"
"5270","FALSE","FALSE"
"24118","TRUE","TRUE"
"23871","TRUE","TRUE"
"3478","FALSE","FALSE"
"17804","FALSE","FALSE"
"23338","TRUE","TRUE"
"4601","FALSE","TRUE"
"11859","FALSE","FALSE"
"24227","FALSE","FALSE"
"3175","FALSE","FALSE"
"12890","FALSE","FALSE"
"5246","TRUE","TRUE"
"5825","FALSE","TRUE"
"19037","FALSE","TRUE"
"6630","TRUE","TRUE"
"22045","FALSE","FALSE"
"18112","FALSE","TRUE"
"20634","FALSE","FALSE"
"520","FALSE","TRUE"
"10164","FALSE","TRUE"
"4158","FALSE","TRUE"
"10708","FALSE","FALSE"
"24687","FALSE","FALSE"
"23177","TRUE","TRUE"
"1374","FALSE","FALSE"
"2175","FALSE","FALSE"
"8960","FALSE","FALSE"
"790","FALSE","TRUE"
"17770","TRUE","TRUE"
"25466","TRUE","TRUE"
"13665","FALSE","FALSE"
"25858","FALSE","FALSE"
"5275","TRUE","FALSE"
"3802","TRUE","TRUE"
"9282","FALSE","FALSE"
"816","FALSE","FALSE"
"9477","FALSE","FALSE"
"5732","FALSE","FALSE"
"22599","FALSE","FALSE"
"13412","FALSE","TRUE"
"4582","FALSE","FALSE"
"1366","TRUE","FALSE"
"25834","FALSE","FALSE"
"9058","FALSE","TRUE"
"10853","FALSE","FALSE"
"24077","FALSE","TRUE"
"26186","FALSE","FALSE"
"1792","TRUE","TRUE"
"21462","FALSE","FALSE"
"2340","FALSE","FALSE"
"12636","FALSE","FALSE"
"322","FALSE","FALSE"
"18706","TRUE","TRUE"
"3373","FALSE","TRUE"
"12131","FALSE","TRUE"
"23180","FALSE","FALSE"
"4163","FALSE","FALSE"
"23927","TRUE","TRUE"
"22450","FALSE","FALSE"
"21478","TRUE","TRUE"
"1084","FALSE","FALSE"
"9949","FALSE","TRUE"
"10490","FALSE","TRUE"
"23441","TRUE","TRUE"
"20082","FALSE","FALSE"
"13323","TRUE","TRUE"
"22204","FALSE","FALSE"
"9970","FALSE","TRUE"
"14005","FALSE","FALSE"
"8670","FALSE","TRUE"
"13395","FALSE","FALSE"
"1070","TRUE","TRUE"
"6981","FALSE","FALSE"
"18163","FALSE","FALSE"
"16403","FALSE","FALSE"
"25305","TRUE","TRUE"
"21853","TRUE","TRUE"
"12978","TRUE","TRUE"
"15945","FALSE","TRUE"
"20177","FALSE","TRUE"
"16387","FALSE","TRUE"
"3725","FALSE","TRUE"
"2360","FALSE","TRUE"
"13448","TRUE","TRUE"
"6378","FALSE","FALSE"
"22888","TRUE","TRUE"
"11081","FALSE","TRUE"
"21063","FALSE","TRUE"
"21442","TRUE","TRUE"
"22609","TRUE","TRUE"
"2812","FALSE","FALSE"
"14953","TRUE","TRUE"
"10425","FALSE","TRUE"
"6580","TRUE","TRUE"
"12190","FALSE","FALSE"
"25059","FALSE","FALSE"
"6993","FALSE","FALSE"
"13958","FALSE","FALSE"
"2633","FALSE","TRUE"
"8026","FALSE","FALSE"
"19229","TRUE","TRUE"
"25516","FALSE","TRUE"
"23307","FALSE","FALSE"
"8100","FALSE","FALSE"
"3895","FALSE","TRUE"
"2338","FALSE","FALSE"
"26211","FALSE","FALSE"
"19023","FALSE","FALSE"
"18090","FALSE","TRUE"
"13141","FALSE","TRUE"
"12553","FALSE","FALSE"
"1851","FALSE","FALSE"
"11319","FALSE","TRUE"
"9972","TRUE","TRUE"
"5187","FALSE","FALSE"
"17877","FALSE","FALSE"
"12870","FALSE","FALSE"
"22049","FALSE","FALSE"
"25538","FALSE","FALSE"
"11277","FALSE","FALSE"
"12571","FALSE","FALSE"
"5488","FALSE","FALSE"
"24583","TRUE","TRUE"
"4144","FALSE","TRUE"
"26610","TRUE","TRUE"
"13677","FALSE","TRUE"
"1730","FALSE","FALSE"
"9040","FALSE","FALSE"
"9392","FALSE","FALSE"
"16909","FALSE","TRUE"
"12066","FALSE","TRUE"
"237","FALSE","TRUE"
"1066","TRUE","TRUE"
"11450","TRUE","TRUE"
"6705","TRUE","TRUE"
"17991","FALSE","FALSE"
"17540","FALSE","FALSE"
"8804","FALSE","TRUE"
"11517","TRUE","TRUE"
"9680","FALSE","FALSE"
"9368","FALSE","TRUE"
"1753","FALSE","FALSE"
"18609","TRUE","TRUE"
"3992","FALSE","FALSE"
"8168","TRUE","TRUE"
"1483","FALSE","TRUE"
"22250","FALSE","FALSE"
"8378","FALSE","FALSE"
"867","FALSE","TRUE"
"5040","FALSE","FALSE"
"11662","FALSE","FALSE"
"11994","FALSE","TRUE"
"9170","FALSE","TRUE"
"22051","FALSE","TRUE"
"13174","FALSE","FALSE"
"11628","FALSE","FALSE"
"3798","FALSE","FALSE"
"2394","FALSE","TRUE"
"3313","FALSE","FALSE"
"25384","FALSE","TRUE"
"2283","TRUE","TRUE"
"12450","TRUE","TRUE"
"23515","FALSE","FALSE"
"18461","FALSE","FALSE"
"3671","FALSE","FALSE"
"958","FALSE","FALSE"
"15897","FALSE","FALSE"
"4077","FALSE","FALSE"
"9047","FALSE","FALSE"
"9178","FALSE","FALSE"
"9516","FALSE","FALSE"
"25842","FALSE","TRUE"
"23734","FALSE","TRUE"
"15224","FALSE","TRUE"
"20429","TRUE","TRUE"
"20688","FALSE","FALSE"
"7526","FALSE","TRUE"
"1614","FALSE","FALSE"
"24044","TRUE","TRUE"
"5085","FALSE","FALSE"
"13602","FALSE","FALSE"
"19459","FALSE","FALSE"
"9627","FALSE","FALSE"
"9850","FALSE","FALSE"
"9719","FALSE","FALSE"
"9840","FALSE","TRUE"
"24686","FALSE","TRUE"
"8364","FALSE","FALSE"
"18460","FALSE","TRUE"
"4177","FALSE","FALSE"
"4570","FALSE","TRUE"
"3879","FALSE","FALSE"
"3310","TRUE","TRUE"
"22444","FALSE","FALSE"
"13513","FALSE","TRUE"
"20736","FALSE","TRUE"
"6020","FALSE","TRUE"
"4952","FALSE","TRUE"
"23138","FALSE","FALSE"
"12529","FALSE","FALSE"
"25604","FALSE","FALSE"
"3865","FALSE","TRUE"
"10116","TRUE","FALSE"
"13538","FALSE","FALSE"
"15530","TRUE","TRUE"
"14918","FALSE","FALSE"
"9619","TRUE","TRUE"
"26212","FALSE","TRUE"
"5516","FALSE","TRUE"
"21617","FALSE","FALSE"
"7547","FALSE","FALSE"
"1310","FALSE","FALSE"
"6442","FALSE","FALSE"
"2990","FALSE","FALSE"
"17220","FALSE","FALSE"
"21821","FALSE","FALSE"
"13378","FALSE","TRUE"
"15735","FALSE","FALSE"
"2897","FALSE","TRUE"
"25885","FALSE","TRUE"
"16826","FALSE","TRUE"
"23137","TRUE","TRUE"
"4011","TRUE","TRUE"
"12395","FALSE","FALSE"
"2016","FALSE","TRUE"
"25866","FALSE","FALSE"
"5505","FALSE","FALSE"
"352","FALSE","TRUE"
"2786","FALSE","FALSE"
"1965","TRUE","FALSE"
"20963","FALSE","TRUE"
"21267","FALSE","TRUE"
"10880","TRUE","TRUE"
"5476","TRUE","TRUE"
"9288","FALSE","TRUE"
"9576","TRUE","TRUE"
"5002","TRUE","TRUE"
"10793","TRUE","FALSE"
"21946","FALSE","FALSE"
"14146","TRUE","TRUE"
"21964","FALSE","FALSE"
"20865","FALSE","FALSE"
"3601","FALSE","FALSE"
"14249","FALSE","FALSE"
"473","TRUE","TRUE"
"3903","FALSE","TRUE"
"5402","TRUE","TRUE"
"23662","FALSE","TRUE"
"23930","TRUE","TRUE"
"17626","FALSE","TRUE"
"6441","FALSE","TRUE"
"23903","FALSE","TRUE"
"25335","FALSE","TRUE"
"20645","TRUE","TRUE"
"12724","TRUE","TRUE"
"17233","FALSE","TRUE"
"5554","FALSE","FALSE"
"2968","FALSE","FALSE"
"14452","FALSE","FALSE"
"13127","TRUE","TRUE"
"7745","FALSE","TRUE"
"18434","TRUE","TRUE"
"13766","FALSE","TRUE"
"12423","FALSE","TRUE"
"17863","FALSE","FALSE"
"21451","FALSE","FALSE"
"17441","FALSE","FALSE"
"469","FALSE","FALSE"
"9866","TRUE","TRUE"
"2301","FALSE","TRUE"
"313","FALSE","FALSE"
"9899","FALSE","FALSE"
"18146","TRUE","TRUE"
"386","FALSE","TRUE"
"19774","FALSE","FALSE"
"20625","FALSE","TRUE"
"18118","FALSE","TRUE"
"25444","FALSE","FALSE"
"26669","TRUE","FALSE"
"1964","FALSE","TRUE"
"15478","FALSE","FALSE"
"5768","FALSE","FALSE"
"5429","TRUE","TRUE"
"6472","TRUE","TRUE"
"10106","FALSE","TRUE"
"14883","FALSE","TRUE"
"6817","FALSE","FALSE"
"24366","FALSE","TRUE"
"13204","FALSE","FALSE"
"10236","FALSE","FALSE"
"14450","FALSE","TRUE"
"5773","TRUE","FALSE"
"15354","FALSE","FALSE"
"1349","FALSE","FALSE"
"14117","FALSE","TRUE"
"13197","FALSE","TRUE"
"9165","TRUE","TRUE"
"6636","FALSE","TRUE"
"14410","FALSE","FALSE"
"11877","TRUE","FALSE"
"25063","TRUE","TRUE"
"1827","TRUE","FALSE"
"17189","FALSE","FALSE"
"24301","FALSE","FALSE"
"10589","FALSE","FALSE"
"11554","FALSE","TRUE"
"2484","FALSE","TRUE"
"3509","FALSE","TRUE"
"1373","FALSE","FALSE"
"2170","FALSE","TRUE"
"17356","FALSE","FALSE"
"10380","TRUE","TRUE"
"9287","FALSE","FALSE"
"6602","FALSE","TRUE"
"21670","TRUE","TRUE"
"22398","FALSE","FALSE"
"18718","TRUE","TRUE"
"12984","TRUE","TRUE"
"23563","FALSE","TRUE"
"25052","FALSE","FALSE"
"6300","FALSE","FALSE"
"22783","FALSE","FALSE"
"24943","FALSE","FALSE"
"20576","FALSE","FALSE"
"194","FALSE","TRUE"
"11428","FALSE","TRUE"
"5707","TRUE","FALSE"
"6691","FALSE","FALSE"
"26595","FALSE","FALSE"
"15811","FALSE","TRUE"
"24861","FALSE","FALSE"
"24373","FALSE","FALSE"
"16731","FALSE","FALSE"
"4576","FALSE","TRUE"
"6139","FALSE","TRUE"
"8553","FALSE","FALSE"
"1025","FALSE","TRUE"
"24027","FALSE","FALSE"
"15484","FALSE","TRUE"
"13807","FALSE","TRUE"
"25246","FALSE","FALSE"
"24882","FALSE","FALSE"
"843","FALSE","TRUE"
"3656","FALSE","FALSE"
"2355","FALSE","FALSE"
"2302","FALSE","FALSE"
"6461","FALSE","FALSE"
"4665","FALSE","TRUE"
"9599","FALSE","FALSE"
"19010","FALSE","FALSE"
"7687","FALSE","FALSE"
"10389","TRUE","FALSE"
"18746","FALSE","FALSE"
"13379","FALSE","TRUE"
"14781","FALSE","FALSE"
"25886","FALSE","FALSE"
"17075","FALSE","TRUE"
"11769","FALSE","FALSE"
"13151","FALSE","TRUE"
"23580","TRUE","TRUE"
"10098","FALSE","TRUE"
"3126","FALSE","TRUE"
"6314","FALSE","TRUE"
"2010","FALSE","TRUE"
"3137","FALSE","FALSE"
"24561","FALSE","TRUE"
"20228","FALSE","FALSE"
"12963","FALSE","TRUE"
"19296","FALSE","TRUE"
"2476","FALSE","TRUE"
"18447","FALSE","TRUE"
"1115","FALSE","FALSE"
"14840","TRUE","TRUE"
"10286","TRUE","TRUE"
"18888","FALSE","TRUE"
"383","TRUE","TRUE"
"20157","FALSE","TRUE"
"9471","TRUE","TRUE"
"22149","TRUE","TRUE"
"16886","FALSE","TRUE"
"12815","TRUE","TRUE"
"8623","FALSE","FALSE"
"18711","FALSE","TRUE"
"23935","FALSE","FALSE"
"13332","FALSE","FALSE"
"26628","FALSE","TRUE"
"8434","FALSE","FALSE"
"8377","TRUE","FALSE"
"12871","FALSE","FALSE"
"2209","FALSE","TRUE"
"24410","TRUE","TRUE"
"2421","FALSE","FALSE"
"26076","FALSE","FALSE"
"830","FALSE","FALSE"
"6179","FALSE","FALSE"
"23529","FALSE","FALSE"
"3641","FALSE","TRUE"
"16509","FALSE","FALSE"
"13485","TRUE","TRUE"
"25088","TRUE","FALSE"
"4935","FALSE","FALSE"
"7997","TRUE","FALSE"
"11663","FALSE","FALSE"
"9847","FALSE","TRUE"
"19184","FALSE","TRUE"
"14470","FALSE","TRUE"
"742","TRUE","TRUE"
"22913","FALSE","TRUE"
"16309","FALSE","FALSE"
"11274","FALSE","TRUE"
"19727","FALSE","TRUE"
"12476","TRUE","TRUE"
"17442","FALSE","FALSE"
"22025","FALSE","FALSE"
"14640","TRUE","TRUE"
"25316","TRUE","TRUE"
"14783","FALSE","TRUE"
"20190","FALSE","FALSE"
"15561","FALSE","TRUE"
"26080","FALSE","FALSE"
"9824","FALSE","TRUE"
"16374","TRUE","TRUE"
"25593","TRUE","FALSE"
"445","FALSE","FALSE"
"12343","FALSE","FALSE"
"6987","FALSE","FALSE"
"4153","TRUE","TRUE"
"16144","TRUE","TRUE"
"777","TRUE","FALSE"
"13813","FALSE","TRUE"
"6030","FALSE","FALSE"
"11002","FALSE","TRUE"
"24000","FALSE","TRUE"
"2706","FALSE","FALSE"
