"","h1n1","seasonal"
"15092","TRUE","TRUE"
"15094","FALSE","FALSE"
"15099","FALSE","FALSE"
"15111","FALSE","TRUE"
"15116","TRUE","FALSE"
"15117","TRUE","FALSE"
"15119","TRUE","TRUE"
"15123","FALSE","FALSE"
"15125","FALSE","FALSE"
"15128","FALSE","TRUE"
"15129","FALSE","FALSE"
"15131","FALSE","FALSE"
"15134","FALSE","FALSE"
"15136","FALSE","FALSE"
"15137","FALSE","FALSE"
"15144","FALSE","TRUE"
"15164","FALSE","FALSE"
"15176","FALSE","FALSE"
"15177","FALSE","TRUE"
"15188","FALSE","TRUE"
"15197","FALSE","TRUE"
"15207","FALSE","TRUE"
"15209","FALSE","FALSE"
"15212","FALSE","FALSE"
"15213","FALSE","TRUE"
"15217","TRUE","TRUE"
"15220","TRUE","TRUE"
"15222","FALSE","TRUE"
"15228","FALSE","FALSE"
"15230","FALSE","FALSE"
"15232","FALSE","TRUE"
"15236","FALSE","FALSE"
"15238","FALSE","FALSE"
"15247","FALSE","TRUE"
"15254","FALSE","TRUE"
"15257","FALSE","FALSE"
"15261","TRUE","TRUE"
"15263","TRUE","TRUE"
"15264","FALSE","FALSE"
"15267","FALSE","FALSE"
"15270","FALSE","FALSE"
"15271","TRUE","FALSE"
"15273","FALSE","TRUE"
"15277","FALSE","TRUE"
"15278","FALSE","FALSE"
"15279","FALSE","FALSE"
"15286","TRUE","TRUE"
"15287","FALSE","FALSE"
"15290","FALSE","TRUE"
"15294","TRUE","TRUE"
"15295","FALSE","FALSE"
"15308","FALSE","FALSE"
"15309","FALSE","FALSE"
"15312","FALSE","FALSE"
"15316","FALSE","FALSE"
"15318","FALSE","FALSE"
"15319","FALSE","FALSE"
"15327","FALSE","FALSE"
"15331","FALSE","FALSE"
"15340","FALSE","FALSE"
"15349","FALSE","FALSE"
"15353","TRUE","TRUE"
"15358","FALSE","FALSE"
"15360","FALSE","TRUE"
"15363","FALSE","FALSE"
"15370","FALSE","FALSE"
"15374","FALSE","FALSE"
"15377","FALSE","FALSE"
"15380","TRUE","TRUE"
"15381","FALSE","TRUE"
"15386","FALSE","FALSE"
"15397","FALSE","FALSE"
"15402","FALSE","TRUE"
"15411","FALSE","FALSE"
"15413","TRUE","TRUE"
"15416","FALSE","TRUE"
"15419","FALSE","TRUE"
"15423","FALSE","TRUE"
"15430","FALSE","FALSE"
"15432","FALSE","FALSE"
"15434","FALSE","TRUE"
"15439","FALSE","FALSE"
"15447","FALSE","TRUE"
"15449","FALSE","TRUE"
"15453","FALSE","FALSE"
"15458","FALSE","FALSE"
"15461","FALSE","TRUE"
"15463","FALSE","FALSE"
"15468","FALSE","FALSE"
"15470","FALSE","TRUE"
"15475","FALSE","FALSE"
"15476","TRUE","FALSE"
"15481","TRUE","TRUE"
"15485","FALSE","TRUE"
"15489","FALSE","FALSE"
"15500","FALSE","FALSE"
"15505","FALSE","TRUE"
"15508","FALSE","TRUE"
"15509","TRUE","FALSE"
"15515","FALSE","TRUE"
"15516","FALSE","TRUE"
"15519","TRUE","TRUE"
"15521","FALSE","TRUE"
"15527","FALSE","TRUE"
"15536","FALSE","FALSE"
"15537","TRUE","TRUE"
"15541","FALSE","FALSE"
"15542","FALSE","FALSE"
"15543","FALSE","TRUE"
"15552","FALSE","TRUE"
"15558","FALSE","TRUE"
"15559","FALSE","FALSE"
"15562","FALSE","TRUE"
"15567","FALSE","FALSE"
"15572","FALSE","FALSE"
"15573","FALSE","FALSE"
"15575","FALSE","TRUE"
"15581","TRUE","TRUE"
"15588","FALSE","TRUE"
"15591","FALSE","FALSE"
"15592","FALSE","FALSE"
"15593","FALSE","FALSE"
"15594","FALSE","FALSE"
"15595","TRUE","TRUE"
"15596","FALSE","TRUE"
"15597","FALSE","FALSE"
"15599","FALSE","TRUE"
"15602","FALSE","FALSE"
"15605","TRUE","FALSE"
"15607","FALSE","TRUE"
"15608","FALSE","TRUE"
"15616","FALSE","FALSE"
"15620","FALSE","FALSE"
"15622","FALSE","TRUE"
"15624","FALSE","FALSE"
"15626","FALSE","FALSE"
"15630","FALSE","FALSE"
"15631","FALSE","TRUE"
"15632","FALSE","FALSE"
"15633","FALSE","FALSE"
"15640","FALSE","TRUE"
"15644","FALSE","FALSE"
"15647","TRUE","TRUE"
"15648","TRUE","TRUE"
"15653","TRUE","TRUE"
"15656","FALSE","FALSE"
"15658","FALSE","TRUE"
"15660","FALSE","FALSE"
"15662","TRUE","TRUE"
"15667","FALSE","TRUE"
"15670","FALSE","FALSE"
"15676","TRUE","TRUE"
"15677","FALSE","TRUE"
"15680","FALSE","TRUE"
"15683","FALSE","TRUE"
"15688","FALSE","FALSE"
"15693","FALSE","TRUE"
"15699","FALSE","TRUE"
"15705","FALSE","FALSE"
"15709","FALSE","TRUE"
"15710","FALSE","FALSE"
"15712","FALSE","TRUE"
"15714","FALSE","TRUE"
"15720","TRUE","TRUE"
"15727","FALSE","TRUE"
"15729","FALSE","FALSE"
"15733","TRUE","TRUE"
"15736","FALSE","FALSE"
"15738","FALSE","FALSE"
"15741","FALSE","FALSE"
"15742","TRUE","TRUE"
"15743","TRUE","TRUE"
"15744","TRUE","TRUE"
"15745","FALSE","FALSE"
"15750","TRUE","TRUE"
"15754","FALSE","FALSE"
"15758","FALSE","TRUE"
"15762","TRUE","TRUE"
"15763","TRUE","TRUE"
"15764","FALSE","FALSE"
"15766","FALSE","TRUE"
"15771","FALSE","FALSE"
"15776","TRUE","TRUE"
"15779","TRUE","TRUE"
"15781","TRUE","TRUE"
"15786","FALSE","FALSE"
"15797","FALSE","TRUE"
"15807","TRUE","TRUE"
"15808","FALSE","FALSE"
"15810","FALSE","FALSE"
"15813","FALSE","TRUE"
"15815","FALSE","FALSE"
"15830","FALSE","TRUE"
"15832","FALSE","TRUE"
"15837","FALSE","TRUE"
"15838","FALSE","TRUE"
"15840","FALSE","FALSE"
"15843","TRUE","FALSE"
"15847","TRUE","TRUE"
"15849","FALSE","FALSE"
"15850","TRUE","TRUE"
"15851","FALSE","FALSE"
"15855","FALSE","FALSE"
"15856","FALSE","FALSE"
"15858","FALSE","TRUE"
"15861","FALSE","TRUE"
"15864","FALSE","TRUE"
"15865","FALSE","TRUE"
"15873","TRUE","TRUE"
"15886","FALSE","FALSE"
"15900","FALSE","TRUE"
"15916","FALSE","TRUE"
"15918","FALSE","TRUE"
"15919","FALSE","FALSE"
"15922","FALSE","FALSE"
"15930","FALSE","TRUE"
"15931","TRUE","FALSE"
"15933","FALSE","FALSE"
"15940","FALSE","TRUE"
"15946","FALSE","FALSE"
"15948","FALSE","FALSE"
"15949","FALSE","TRUE"
"15952","FALSE","FALSE"
"15954","FALSE","FALSE"
"15957","FALSE","FALSE"
"15959","FALSE","FALSE"
"15964","FALSE","TRUE"
"15965","FALSE","FALSE"
"15966","FALSE","TRUE"
"15973","FALSE","FALSE"
"15974","FALSE","TRUE"
"15996","FALSE","FALSE"
"16000","TRUE","TRUE"
"16002","FALSE","FALSE"
"16003","FALSE","FALSE"
"16004","TRUE","TRUE"
"16008","FALSE","TRUE"
"16010","FALSE","TRUE"
"16012","TRUE","TRUE"
"16014","FALSE","FALSE"
"16016","FALSE","FALSE"
"16018","FALSE","TRUE"
"16026","TRUE","TRUE"
"16027","TRUE","TRUE"
"16028","FALSE","FALSE"
"16034","FALSE","FALSE"
"16036","FALSE","FALSE"
"16041","FALSE","TRUE"
"16046","FALSE","TRUE"
"16047","FALSE","TRUE"
"16048","FALSE","TRUE"
"16049","FALSE","FALSE"
"16054","FALSE","FALSE"
"16055","TRUE","TRUE"
"16056","FALSE","FALSE"
"16059","FALSE","TRUE"
"16060","TRUE","TRUE"
"16061","FALSE","FALSE"
"16062","FALSE","FALSE"
"16063","TRUE","TRUE"
"16066","TRUE","FALSE"
"16068","FALSE","FALSE"
"16075","FALSE","FALSE"
"16080","FALSE","FALSE"
"16082","TRUE","FALSE"
"16083","FALSE","TRUE"
"16088","TRUE","TRUE"
"16095","TRUE","TRUE"
"16096","TRUE","TRUE"
"16102","TRUE","TRUE"
"16105","FALSE","FALSE"
"16106","FALSE","TRUE"
"16109","FALSE","FALSE"
"16110","FALSE","FALSE"
"16115","FALSE","FALSE"
"16118","TRUE","TRUE"
"16120","FALSE","FALSE"
"16121","TRUE","TRUE"
"16123","FALSE","FALSE"
"16129","FALSE","FALSE"
"16130","FALSE","TRUE"
"16132","FALSE","FALSE"
"16140","FALSE","TRUE"
"16145","FALSE","TRUE"
"16146","FALSE","FALSE"
"16147","FALSE","FALSE"
"16157","FALSE","TRUE"
"16160","FALSE","TRUE"
"16167","FALSE","FALSE"
"16170","TRUE","TRUE"
"16172","TRUE","TRUE"
"16175","FALSE","TRUE"
"16184","FALSE","FALSE"
"16185","TRUE","FALSE"
"16192","TRUE","TRUE"
"16195","TRUE","TRUE"
"16200","FALSE","FALSE"
"16205","FALSE","FALSE"
"16216","TRUE","TRUE"
"16217","TRUE","TRUE"
"16218","FALSE","FALSE"
"16222","FALSE","TRUE"
"16225","FALSE","FALSE"
"16226","FALSE","TRUE"
"16235","FALSE","TRUE"
"16236","FALSE","TRUE"
"16237","TRUE","FALSE"
"16243","FALSE","TRUE"
"16256","FALSE","FALSE"
"16258","FALSE","FALSE"
"16261","FALSE","FALSE"
"16263","FALSE","TRUE"
"16272","FALSE","FALSE"
"16281","TRUE","TRUE"
"16284","FALSE","FALSE"
"16285","FALSE","TRUE"
"16288","FALSE","FALSE"
"16297","FALSE","TRUE"
"16310","FALSE","FALSE"
"16311","TRUE","TRUE"
"16312","FALSE","TRUE"
"16314","FALSE","TRUE"
"16319","FALSE","FALSE"
"16326","TRUE","TRUE"
"16327","FALSE","TRUE"
"16334","FALSE","FALSE"
"16343","TRUE","TRUE"
"16344","FALSE","FALSE"
"16350","FALSE","TRUE"
"16357","FALSE","FALSE"
"16366","TRUE","FALSE"
"16371","FALSE","FALSE"
"16373","TRUE","TRUE"
"16378","FALSE","FALSE"
"16380","FALSE","TRUE"
"16391","FALSE","FALSE"
"16396","FALSE","TRUE"
"16401","FALSE","TRUE"
"16405","TRUE","TRUE"
"16413","FALSE","FALSE"
"16415","FALSE","FALSE"
"16416","FALSE","FALSE"
"16427","FALSE","TRUE"
"16435","FALSE","FALSE"
"16437","FALSE","TRUE"
"16438","TRUE","FALSE"
"16442","TRUE","TRUE"
"16444","FALSE","TRUE"
"16445","TRUE","TRUE"
"16446","FALSE","FALSE"
"16451","FALSE","TRUE"
"16457","FALSE","TRUE"
"16460","FALSE","FALSE"
"16470","FALSE","TRUE"
"16472","TRUE","TRUE"
"16476","FALSE","FALSE"
"16478","FALSE","FALSE"
"16479","FALSE","FALSE"
"16481","FALSE","TRUE"
"16487","TRUE","TRUE"
"16490","FALSE","FALSE"
"16495","FALSE","FALSE"
"16502","FALSE","FALSE"
"16504","FALSE","FALSE"
"16511","FALSE","FALSE"
"16524","TRUE","TRUE"
"16526","TRUE","TRUE"
"16528","FALSE","FALSE"
"16535","TRUE","TRUE"
"16536","FALSE","FALSE"
"16541","FALSE","FALSE"
"16543","FALSE","FALSE"
"16544","FALSE","TRUE"
"16545","FALSE","FALSE"
"16550","FALSE","TRUE"
"16553","FALSE","TRUE"
"16557","FALSE","FALSE"
"16558","FALSE","FALSE"
"16563","FALSE","FALSE"
"16564","FALSE","TRUE"
"16572","FALSE","TRUE"
"16575","FALSE","FALSE"
"16576","FALSE","FALSE"
"16578","FALSE","FALSE"
"16582","FALSE","TRUE"
"16584","FALSE","FALSE"
"16597","FALSE","TRUE"
"16599","TRUE","TRUE"
"16602","FALSE","FALSE"
"16612","FALSE","TRUE"
"16613","TRUE","TRUE"
"16614","FALSE","FALSE"
"16615","TRUE","TRUE"
"16617","FALSE","TRUE"
"16618","FALSE","TRUE"
"16621","FALSE","FALSE"
"16626","FALSE","FALSE"
"16631","FALSE","TRUE"
"16633","FALSE","FALSE"
"16638","FALSE","FALSE"
"16641","FALSE","FALSE"
"16648","TRUE","TRUE"
"16651","FALSE","FALSE"
"16656","FALSE","FALSE"
"16658","TRUE","TRUE"
"16660","FALSE","FALSE"
"16664","FALSE","FALSE"
"16669","FALSE","TRUE"
"16679","TRUE","TRUE"
"16681","TRUE","TRUE"
"16682","FALSE","TRUE"
"16689","FALSE","FALSE"
"16692","FALSE","TRUE"
"16694","FALSE","FALSE"
"16696","FALSE","FALSE"
"16699","TRUE","TRUE"
"16712","FALSE","FALSE"
"16714","FALSE","TRUE"
"16715","TRUE","TRUE"
"16721","FALSE","TRUE"
"16724","FALSE","FALSE"
"16735","FALSE","TRUE"
"16739","FALSE","FALSE"
"16747","FALSE","TRUE"
"16750","FALSE","TRUE"
"16752","TRUE","TRUE"
"16756","FALSE","FALSE"
"16762","FALSE","TRUE"
"16766","FALSE","FALSE"
"16767","TRUE","TRUE"
"16770","FALSE","TRUE"
"16775","FALSE","TRUE"
"16776","FALSE","FALSE"
"16781","TRUE","TRUE"
"16782","FALSE","TRUE"
"16784","FALSE","FALSE"
"16795","FALSE","TRUE"
"16796","FALSE","FALSE"
"16800","FALSE","TRUE"
"16802","FALSE","FALSE"
"16803","FALSE","TRUE"
"16810","TRUE","TRUE"
"16821","FALSE","FALSE"
"16822","FALSE","TRUE"
"16831","FALSE","FALSE"
"16837","FALSE","FALSE"
"16838","TRUE","FALSE"
"16839","FALSE","TRUE"
"16842","TRUE","TRUE"
"16844","FALSE","TRUE"
"16850","FALSE","TRUE"
"16856","FALSE","FALSE"
"16858","FALSE","FALSE"
"16862","TRUE","TRUE"
"16863","FALSE","FALSE"
"16873","TRUE","TRUE"
"16875","FALSE","FALSE"
"16876","FALSE","FALSE"
"16877","FALSE","TRUE"
"16879","TRUE","TRUE"
"16882","FALSE","FALSE"
"16883","TRUE","TRUE"
"16884","FALSE","TRUE"
"16885","FALSE","FALSE"
"16888","TRUE","FALSE"
"16889","FALSE","FALSE"
"16904","FALSE","FALSE"
"16913","FALSE","FALSE"
"16926","FALSE","FALSE"
"16930","TRUE","FALSE"
"16941","FALSE","FALSE"
"16944","FALSE","FALSE"
"16946","FALSE","TRUE"
"16954","FALSE","FALSE"
"16960","FALSE","FALSE"
"16961","FALSE","FALSE"
"16964","FALSE","FALSE"
"16968","FALSE","TRUE"
"16969","FALSE","FALSE"
"16972","TRUE","TRUE"
"16974","FALSE","TRUE"
"16979","TRUE","TRUE"
"16980","FALSE","FALSE"
"16982","TRUE","TRUE"
"16985","TRUE","TRUE"
"16986","FALSE","FALSE"
"16989","FALSE","TRUE"
"16990","FALSE","FALSE"
"16999","FALSE","TRUE"
"17002","FALSE","FALSE"
"17005","TRUE","TRUE"
"17006","FALSE","FALSE"
"17009","FALSE","FALSE"
"17014","TRUE","TRUE"
"17016","FALSE","FALSE"
"17020","FALSE","TRUE"
"17022","TRUE","TRUE"
"17023","FALSE","FALSE"
"17025","FALSE","FALSE"
"17027","FALSE","FALSE"
"17029","FALSE","FALSE"
"17034","FALSE","FALSE"
"17036","FALSE","FALSE"
"17043","FALSE","FALSE"
"17044","FALSE","FALSE"
"17046","FALSE","TRUE"
"17047","FALSE","FALSE"
"17053","FALSE","FALSE"
"17054","FALSE","TRUE"
"17058","TRUE","TRUE"
"17061","FALSE","FALSE"
"17062","TRUE","TRUE"
"17063","TRUE","TRUE"
"17064","FALSE","TRUE"
"17068","FALSE","FALSE"
"17070","FALSE","TRUE"
"17078","FALSE","FALSE"
"17080","FALSE","TRUE"
"17081","FALSE","TRUE"
"17085","FALSE","FALSE"
"17087","FALSE","TRUE"
"17090","FALSE","TRUE"
"17091","TRUE","TRUE"
"17105","FALSE","TRUE"
"17107","TRUE","TRUE"
"17108","FALSE","FALSE"
"17118","FALSE","TRUE"
"17127","FALSE","TRUE"
"17129","FALSE","FALSE"
"17135","FALSE","TRUE"
"17139","FALSE","FALSE"
"17140","FALSE","FALSE"
"17141","FALSE","TRUE"
"17146","FALSE","TRUE"
"17148","FALSE","FALSE"
"17149","FALSE","FALSE"
"17150","FALSE","TRUE"
"17151","FALSE","TRUE"
"17153","FALSE","TRUE"
"17155","FALSE","TRUE"
"17161","FALSE","FALSE"
"17164","FALSE","FALSE"
"17165","FALSE","FALSE"
"17166","TRUE","FALSE"
"17171","FALSE","FALSE"
"17174","FALSE","FALSE"
"17178","TRUE","TRUE"
"17183","FALSE","FALSE"
"17190","FALSE","FALSE"
"17191","FALSE","FALSE"
"17194","FALSE","TRUE"
"17195","FALSE","FALSE"
"17197","TRUE","TRUE"
"17199","FALSE","FALSE"
"17200","TRUE","TRUE"
"17202","TRUE","TRUE"
"17204","FALSE","FALSE"
"17207","FALSE","TRUE"
"17211","FALSE","TRUE"
"17213","TRUE","TRUE"
"17215","FALSE","FALSE"
"17235","FALSE","FALSE"
"17237","TRUE","FALSE"
"17238","FALSE","TRUE"
"17240","FALSE","TRUE"
"17245","FALSE","FALSE"
"17248","FALSE","TRUE"
"17254","TRUE","TRUE"
"17256","FALSE","FALSE"
"17261","FALSE","FALSE"
"17266","FALSE","FALSE"
"17269","FALSE","TRUE"
"17270","FALSE","TRUE"
"17271","FALSE","FALSE"
"17273","TRUE","TRUE"
"17275","FALSE","TRUE"
"17277","FALSE","FALSE"
"17279","FALSE","TRUE"
"17286","TRUE","TRUE"
"17291","FALSE","TRUE"
"17305","TRUE","FALSE"
"17306","FALSE","FALSE"
"17316","TRUE","TRUE"
"17320","FALSE","FALSE"
"17325","TRUE","TRUE"
"17327","TRUE","TRUE"
"17329","FALSE","TRUE"
"17330","FALSE","TRUE"
"17336","FALSE","FALSE"
"17344","FALSE","TRUE"
"17358","FALSE","FALSE"
"17362","FALSE","FALSE"
"17370","FALSE","FALSE"
"17373","FALSE","FALSE"
"17374","FALSE","TRUE"
"17377","FALSE","FALSE"
"17383","FALSE","FALSE"
"17384","FALSE","TRUE"
"17391","FALSE","TRUE"
"17400","FALSE","TRUE"
"17402","FALSE","TRUE"
"17404","TRUE","TRUE"
"17409","FALSE","TRUE"
"17420","FALSE","FALSE"
"17425","FALSE","FALSE"
"17436","FALSE","FALSE"
"17438","FALSE","TRUE"
"17439","FALSE","FALSE"
"17445","FALSE","TRUE"
"17446","FALSE","FALSE"
"17455","TRUE","TRUE"
"17456","TRUE","FALSE"
"17457","FALSE","FALSE"
"17461","FALSE","TRUE"
"17462","TRUE","TRUE"
"17464","TRUE","TRUE"
"17466","FALSE","FALSE"
"17468","FALSE","FALSE"
"17473","FALSE","TRUE"
"17477","FALSE","TRUE"
"17484","FALSE","TRUE"
"17493","FALSE","FALSE"
"17494","FALSE","TRUE"
"17508","FALSE","FALSE"
"17515","FALSE","TRUE"
"17517","TRUE","TRUE"
"17521","FALSE","TRUE"
"17524","FALSE","FALSE"
"17525","FALSE","FALSE"
"17527","FALSE","FALSE"
"17528","TRUE","TRUE"
"17532","FALSE","FALSE"
"17533","FALSE","FALSE"
"17535","TRUE","TRUE"
"17543","FALSE","FALSE"
"17550","FALSE","FALSE"
"17551","FALSE","FALSE"
"17553","FALSE","FALSE"
"17554","FALSE","FALSE"
"17563","FALSE","FALSE"
"17565","FALSE","FALSE"
"17567","TRUE","TRUE"
"17568","FALSE","FALSE"
"17570","TRUE","TRUE"
"17571","FALSE","TRUE"
"17582","FALSE","FALSE"
"17583","FALSE","TRUE"
"17585","FALSE","FALSE"
"17596","FALSE","FALSE"
"17601","FALSE","TRUE"
"17602","FALSE","FALSE"
"17606","FALSE","FALSE"
"17607","TRUE","TRUE"
"17612","FALSE","FALSE"
"17623","TRUE","TRUE"
"17628","FALSE","FALSE"
"17633","FALSE","TRUE"
"17636","FALSE","TRUE"
"17638","FALSE","TRUE"
"17644","FALSE","FALSE"
"17648","FALSE","FALSE"
"17651","FALSE","TRUE"
"17652","FALSE","TRUE"
"17654","FALSE","TRUE"
"17655","FALSE","TRUE"
"17664","FALSE","TRUE"
"17665","TRUE","TRUE"
"17669","TRUE","FALSE"
"17671","FALSE","FALSE"
"17674","FALSE","FALSE"
"17676","FALSE","FALSE"
"17677","TRUE","TRUE"
"17681","FALSE","FALSE"
"17684","FALSE","TRUE"
"17685","FALSE","FALSE"
"17686","FALSE","TRUE"
"17690","FALSE","FALSE"
"17695","FALSE","TRUE"
"17696","TRUE","TRUE"
"17697","FALSE","FALSE"
"17707","TRUE","TRUE"
"17712","TRUE","TRUE"
"17718","FALSE","FALSE"
"17720","FALSE","TRUE"
"17721","FALSE","FALSE"
"17723","FALSE","FALSE"
"17724","TRUE","TRUE"
"17729","FALSE","FALSE"
"17731","FALSE","FALSE"
"17733","FALSE","FALSE"
"17734","FALSE","FALSE"
"17735","FALSE","FALSE"
"17737","TRUE","TRUE"
"17743","FALSE","FALSE"
"17744","FALSE","FALSE"
"17745","FALSE","FALSE"
"17757","FALSE","FALSE"
"17758","FALSE","FALSE"
"17762","FALSE","TRUE"
"17766","TRUE","TRUE"
"17768","FALSE","FALSE"
"17786","FALSE","TRUE"
"17789","FALSE","TRUE"
"17793","FALSE","TRUE"
"17806","FALSE","FALSE"
"17807","FALSE","FALSE"
"17808","FALSE","TRUE"
"17811","TRUE","TRUE"
"17812","FALSE","FALSE"
"17814","FALSE","TRUE"
"17816","FALSE","FALSE"
"17817","TRUE","TRUE"
"17821","TRUE","TRUE"
"17824","FALSE","FALSE"
"17828","TRUE","TRUE"
"17831","FALSE","FALSE"
"17834","FALSE","FALSE"
"17838","TRUE","TRUE"
"17839","FALSE","TRUE"
"17840","FALSE","TRUE"
"17844","TRUE","TRUE"
"17846","FALSE","FALSE"
"17850","TRUE","FALSE"
"17851","FALSE","TRUE"
"17852","FALSE","TRUE"
"17853","TRUE","TRUE"
"17854","FALSE","TRUE"
"17861","FALSE","FALSE"
"17865","FALSE","TRUE"
"17866","FALSE","FALSE"
"17868","FALSE","FALSE"
"17869","FALSE","FALSE"
"17871","FALSE","FALSE"
"17874","FALSE","TRUE"
"17876","FALSE","FALSE"
"17880","FALSE","FALSE"
"17881","TRUE","TRUE"
"17882","FALSE","FALSE"
"17889","TRUE","TRUE"
"17890","FALSE","FALSE"
"17893","FALSE","TRUE"
"17894","FALSE","FALSE"
"17900","TRUE","TRUE"
"17904","FALSE","FALSE"
"17906","FALSE","TRUE"
"17908","FALSE","FALSE"
"17909","TRUE","TRUE"
"17910","FALSE","TRUE"
"17911","FALSE","TRUE"
"17914","FALSE","TRUE"
"17921","FALSE","FALSE"
"17925","FALSE","FALSE"
"17927","FALSE","FALSE"
"17931","FALSE","FALSE"
"17932","FALSE","FALSE"
"17934","FALSE","FALSE"
"17935","FALSE","TRUE"
"17938","FALSE","FALSE"
"17942","FALSE","FALSE"
"17943","TRUE","TRUE"
"17944","FALSE","FALSE"
"17951","FALSE","FALSE"
"17955","FALSE","FALSE"
"17960","FALSE","FALSE"
"17962","FALSE","TRUE"
"17971","FALSE","TRUE"
"17975","FALSE","TRUE"
"17976","FALSE","FALSE"
"17987","FALSE","TRUE"
"17992","FALSE","FALSE"
"17996","FALSE","FALSE"
"17998","FALSE","TRUE"
"17999","TRUE","TRUE"
"18000","FALSE","TRUE"
"18001","TRUE","TRUE"
"18003","TRUE","TRUE"
"18013","FALSE","TRUE"
"18014","FALSE","FALSE"
"18015","FALSE","FALSE"
"18017","FALSE","FALSE"
"18022","FALSE","TRUE"
"18025","FALSE","TRUE"
"18033","FALSE","FALSE"
"18034","FALSE","FALSE"
"18037","TRUE","TRUE"
"18039","FALSE","FALSE"
"18041","FALSE","TRUE"
"18044","FALSE","TRUE"
"18046","TRUE","TRUE"
"18047","FALSE","FALSE"
"18049","FALSE","FALSE"
"18050","FALSE","FALSE"
"18058","TRUE","TRUE"
"18062","FALSE","TRUE"
"18065","FALSE","FALSE"
"18070","FALSE","TRUE"
"18072","FALSE","FALSE"
"18073","FALSE","TRUE"
"18097","FALSE","FALSE"
"18103","FALSE","FALSE"
"18109","FALSE","FALSE"
"18111","FALSE","FALSE"
"18113","FALSE","FALSE"
"18115","TRUE","TRUE"
"18119","FALSE","FALSE"
"18122","FALSE","FALSE"
"18127","FALSE","FALSE"
"18128","FALSE","FALSE"
"18135","FALSE","TRUE"
"18143","TRUE","TRUE"
"18144","FALSE","FALSE"
"18147","FALSE","FALSE"
"18149","FALSE","FALSE"
"18171","FALSE","FALSE"
"18191","FALSE","FALSE"
"18194","FALSE","TRUE"
"18197","FALSE","TRUE"
"18198","FALSE","FALSE"
"18199","FALSE","TRUE"
"18204","TRUE","TRUE"
"18209","FALSE","FALSE"
"18210","FALSE","FALSE"
"18213","TRUE","TRUE"
"18217","FALSE","TRUE"
"18219","FALSE","FALSE"
"18221","FALSE","FALSE"
"18230","FALSE","FALSE"
"18233","FALSE","TRUE"
"18238","FALSE","FALSE"
"18242","FALSE","FALSE"
"18244","TRUE","TRUE"
"18247","FALSE","TRUE"
"18256","FALSE","FALSE"
"18259","FALSE","FALSE"
"18261","FALSE","FALSE"
"18269","FALSE","FALSE"
"18283","FALSE","FALSE"
"18286","FALSE","FALSE"
"18292","TRUE","TRUE"
"18294","FALSE","FALSE"
"18297","FALSE","FALSE"
"18318","FALSE","TRUE"
"18323","FALSE","TRUE"
"18324","TRUE","TRUE"
"18328","FALSE","TRUE"
"18329","FALSE","TRUE"
"18341","FALSE","FALSE"
"18342","TRUE","TRUE"
"18343","FALSE","FALSE"
"18344","FALSE","FALSE"
"18345","FALSE","TRUE"
"18347","FALSE","TRUE"
"18353","FALSE","TRUE"
"18355","FALSE","TRUE"
"18357","FALSE","FALSE"
"18361","FALSE","TRUE"
"18364","FALSE","FALSE"
"18380","TRUE","TRUE"
"18381","FALSE","FALSE"
"18383","FALSE","FALSE"
"18391","TRUE","TRUE"
"18396","FALSE","FALSE"
"18397","FALSE","TRUE"
"18399","FALSE","TRUE"
"18400","FALSE","FALSE"
"18403","TRUE","TRUE"
"18409","FALSE","FALSE"
"18410","FALSE","FALSE"
"18421","TRUE","FALSE"
"18423","TRUE","TRUE"
"18424","TRUE","TRUE"
"18425","FALSE","TRUE"
"18432","FALSE","FALSE"
"18448","FALSE","TRUE"
"18451","FALSE","TRUE"
"18455","FALSE","TRUE"
"18462","FALSE","FALSE"
"18465","FALSE","TRUE"
"18473","TRUE","FALSE"
"18478","TRUE","TRUE"
"18481","FALSE","TRUE"
"18485","FALSE","TRUE"
"18487","FALSE","TRUE"
"18495","FALSE","FALSE"
"18496","FALSE","FALSE"
"18497","FALSE","FALSE"
"18505","FALSE","FALSE"
"18508","FALSE","FALSE"
"18509","FALSE","FALSE"
"18511","FALSE","TRUE"
"18513","FALSE","FALSE"
"18517","FALSE","FALSE"
"18521","TRUE","TRUE"
"18523","TRUE","TRUE"
"18528","TRUE","TRUE"
"18537","TRUE","TRUE"
"18548","FALSE","FALSE"
"18553","TRUE","TRUE"
"18555","TRUE","TRUE"
"18556","FALSE","FALSE"
"18566","FALSE","TRUE"
"18567","TRUE","TRUE"
"18568","FALSE","FALSE"
"18569","FALSE","TRUE"
"18571","FALSE","FALSE"
"18574","TRUE","TRUE"
"18575","FALSE","TRUE"
"18576","FALSE","FALSE"
"18580","FALSE","TRUE"
"18584","FALSE","TRUE"
"18589","FALSE","TRUE"
"18591","FALSE","TRUE"
"18599","FALSE","FALSE"
"18600","FALSE","FALSE"
"18608","TRUE","TRUE"
"18612","TRUE","TRUE"
"18616","FALSE","FALSE"
"18617","FALSE","FALSE"
"18620","FALSE","FALSE"
"18626","FALSE","FALSE"
"18627","FALSE","FALSE"
"18629","TRUE","TRUE"
"18634","FALSE","TRUE"
"18637","TRUE","TRUE"
"18642","FALSE","FALSE"
"18644","TRUE","TRUE"
"18646","TRUE","TRUE"
"18656","FALSE","TRUE"
"18661","FALSE","FALSE"
"18663","FALSE","FALSE"
"18668","FALSE","TRUE"
"18669","FALSE","TRUE"
